order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
2150796,83594,9,5,14,6.0
1191234,83594,10,6,18,22.0
1296552,83594,11,3,14,4.0
3226131,83594,12,5,20,9.0
881718,83594,13,4,19,6.0
2002290,83594,14,6,16,9.0
2833055,83594,15,4,16,5.0
3044229,83594,16,4,16,7.0
398539,83594,17,5,15,30.0
2488443,83594,18,5,17,14.0
1470187,83594,19,6,17,30.0
798569,83594,20,6,16,21.0
1062302,83594,21,0,14,22.0
1909228,83652,1,6,15,
1674735,83652,2,6,15,7.0
2647898,83652,3,6,16,7.0
1689015,83652,4,6,17,7.0
384024,83652,5,6,15,7.0
358097,83652,6,6,19,7.0
3109194,83652,7,6,20,7.0
1322003,83652,8,6,17,14.0
2695514,83652,9,0,20,8.0
2358180,83652,10,6,16,6.0
652259,83652,11,0,9,8.0
2650669,83652,12,1,9,8.0
2666794,83652,13,0,17,27.0
1648899,83652,14,0,23,14.0
1041140,83652,15,6,17,6.0
1211595,83652,16,0,13,8.0
1530653,83652,17,6,14,6.0
2331903,83652,18,6,11,7.0
1137782,83652,19,6,23,7.0
2130860,83652,20,6,17,7.0
1617160,83652,21,5,23,6.0
1216684,83652,22,0,0,2.0
2286343,83652,23,0,0,7.0
1282189,83652,24,0,18,7.0
2559348,83652,25,6,12,6.0
2734708,83652,26,6,14,7.0
2458492,83652,27,0,12,8.0
2160691,83652,28,5,16,5.0
373629,83652,29,2,19,4.0
263682,83652,30,6,20,4.0
3408050,83652,31,6,22,7.0
1039250,83652,32,1,14,9.0
3104715,83652,33,4,15,3.0
3082890,83652,34,2,15,5.0
139989,83652,35,4,16,2.0
1205295,83652,36,1,14,4.0
244872,83652,37,2,15,8.0
2860558,83652,38,4,9,2.0
3329170,83652,39,0,17,3.0
1973384,83652,40,6,17,6.0
64667,83652,41,6,18,0.0
2003745,83652,42,0,16,8.0
3184013,83652,43,5,16,5.0
1902837,83652,44,0,23,9.0
1608797,83652,45,5,20,5.0
198487,83652,46,3,15,5.0
3401489,83652,47,6,14,3.0
2308192,83652,48,1,15,2.0
2324730,83652,49,3,12,2.0
3290093,83652,50,5,13,2.0
2561895,83652,51,0,14,2.0
1294324,83652,52,0,10,7.0
2289717,83652,53,3,15,3.0
2899829,83652,54,2,10,6.0
1424409,83652,55,0,13,5.0
2885298,83652,56,4,14,4.0
147789,83652,57,6,16,2.0
476386,83652,58,2,21,10.0
1764227,83652,59,0,1,5.0
1828864,83652,60,0,16,7.0
2867890,83675,1,3,20,
307525,83675,2,4,12,30.0
1969486,83675,3,1,13,4.0
2908632,83675,4,1,21,30.0
1843855,83742,1,4,14,
284098,83742,2,3,9,30.0
714554,83742,3,0,9,25.0
2431892,83742,4,0,13,28.0
2842535,83742,5,1,9,1.0
2665431,83742,6,0,11,6.0
1096021,83742,7,1,20,1.0
1722647,83742,8,1,10,7.0
2034882,83742,9,3,8,2.0
164778,83742,10,0,12,4.0
2555084,83742,11,0,21,7.0
861651,83742,12,4,11,18.0
651689,83742,13,2,10,12.0
1454719,83742,14,2,7,21.0
1775348,83742,15,0,8,19.0
2879371,83742,16,0,22,21.0
2645559,83742,17,2,9,16.0
1990773,83742,18,3,9,8.0
3111035,83742,19,3,18,7.0
184891,83742,20,1,12,26.0
1641959,83742,21,1,18,0.0
2961521,83742,22,1,10,28.0
1224298,83764,1,0,14,
1101681,83764,2,6,14,20.0
1981169,83764,3,3,17,25.0
2225674,83764,4,6,13,17.0
2556380,83764,5,4,12,26.0
2603479,83764,6,6,11,9.0
1842459,83764,7,1,14,9.0
618129,83764,8,3,8,9.0
1757756,83764,9,2,12,13.0
257591,83764,10,1,17,20.0
2475195,83764,11,3,17,9.0
1131216,83764,12,4,16,22.0
1973050,83764,13,3,17,6.0
3375971,83782,1,4,19,
1180631,83782,2,6,13,2.0
739093,83782,3,1,12,2.0
2587364,83782,4,3,9,2.0
1217366,83782,5,5,16,2.0
1202537,83782,6,5,10,7.0
3307404,83782,7,1,12,3.0
183183,83782,8,4,12,3.0
922914,83782,9,2,12,12.0
94571,83782,10,1,13,13.0
1188384,83782,11,2,12,8.0
146255,83782,12,4,13,2.0
2891456,83782,13,5,11,8.0
1415465,83782,14,2,16,4.0
521515,83782,15,3,10,8.0
1238346,83782,16,4,14,1.0
369615,83782,17,0,19,3.0
2117574,83782,18,3,20,3.0
2094318,83782,19,0,19,4.0
3410154,83782,20,2,18,2.0
235696,83782,21,5,11,3.0
1848919,83782,22,2,17,11.0
2212814,83782,23,4,13,30.0
412029,83782,24,0,10,3.0
2017864,83782,25,2,16,2.0
717450,83782,26,1,9,6.0
1361619,83782,27,3,17,9.0
242205,83782,28,4,10,8.0
2876092,83782,29,5,21,8.0
733027,83782,30,3,7,5.0
214211,83782,31,0,17,30.0
819689,83782,32,3,10,3.0
686452,83782,33,5,15,9.0
3070201,83782,34,0,12,9.0
183836,83782,35,5,16,12.0
1784332,83782,36,3,20,5.0
632275,83782,37,0,10,4.0
3063933,83782,38,3,16,3.0
2322831,83782,39,5,12,2.0
1525036,83782,40,5,11,7.0
613949,83782,41,0,11,9.0
622596,83782,42,5,14,19.0
1865535,83782,43,1,1,3.0
2548001,83782,44,1,14,21.0
1357084,83782,45,3,19,2.0
67973,83782,46,3,19,0.0
1871142,83783,1,2,14,
124418,83783,2,2,14,7.0
3288029,83783,3,6,9,11.0
3097123,83783,4,0,19,8.0
386386,83783,5,1,12,8.0
1747370,83783,6,5,10,25.0
1150483,83783,7,6,4,15.0
1726633,83783,8,3,18,4.0
1979698,83783,9,3,14,14.0
110598,83783,10,0,15,11.0
3035354,83783,11,0,14,28.0
674961,83783,12,3,11,10.0
358566,83783,13,1,16,5.0
3375437,83783,14,0,18,6.0
1424156,83783,15,6,10,6.0
1063082,83783,16,5,11,6.0
1026726,83783,17,0,16,2.0
1707252,83783,18,4,14,18.0
1600064,83783,19,3,16,6.0
422005,83783,20,5,10,2.0
1113388,83783,21,2,15,4.0
1712850,83783,22,5,15,3.0
2764932,83783,23,3,13,5.0
2862114,83783,24,2,15,6.0
2706652,83783,25,3,13,15.0
2648713,83783,26,3,14,7.0
3203435,83783,27,4,13,15.0
773358,83783,28,6,18,9.0
2517028,83783,29,2,10,10.0
1784052,83783,30,4,5,9.0
1012979,83783,31,4,14,7.0
2506738,83783,32,4,13,7.0
3169451,83783,33,2,19,5.0
3044135,83783,34,6,11,18.0
1581597,83783,35,5,13,6.0
3395463,83783,36,0,18,23.0
3331334,83783,37,2,14,9.0
1574983,83783,38,0,18,12.0
211913,83822,1,5,12,
588247,83822,2,4,14,20.0
8780,83822,3,5,9,15.0
2077228,83822,4,1,14,17.0
1227252,83822,5,5,12,25.0
1625092,83822,6,1,9,17.0
2202194,83822,7,1,11,28.0
3312747,83822,8,1,13,21.0
456658,83822,9,3,10,23.0
887754,83822,10,3,16,30.0
1238529,83822,11,0,12,18.0
2977665,83822,12,4,11,11.0
104594,83822,13,4,22,21.0
1840904,83822,14,5,13,15.0
2112484,83822,15,3,11,12.0
2430534,83822,16,2,13,13.0
3028783,83822,17,3,13,15.0
2790491,83822,18,5,18,9.0
1690840,83822,19,5,13,21.0
3339575,83822,20,2,15,11.0
1297201,83953,1,6,12,
747990,83953,2,4,12,5.0
2267998,83953,3,3,12,6.0
3016121,83953,4,6,14,3.0
259600,83953,5,2,21,3.0
406890,83953,6,5,16,3.0
147863,83953,7,1,11,3.0
465150,83953,8,4,19,3.0
2661042,83953,9,1,11,4.0
1396825,83953,10,0,16,6.0
1760354,83953,11,2,13,2.0
1802360,83953,12,4,18,2.0
2113959,83953,13,0,12,3.0
2456059,83953,14,1,19,1.0
1896232,83953,15,3,23,2.0
2192718,83953,16,2,12,6.0
1796223,83953,17,4,15,2.0
1207944,83953,18,1,13,4.0
3105199,83953,19,4,12,3.0
466986,83953,20,1,13,4.0
1658826,83953,21,4,13,3.0
1272219,83953,22,0,17,3.0
1143982,83953,23,6,11,6.0
2632656,83953,24,3,12,4.0
1134722,83953,25,1,17,5.0
2790520,83953,26,4,16,3.0
783465,83953,27,5,12,1.0
1273504,83953,28,0,14,2.0
2982058,83953,29,0,22,0.0
851977,83953,30,4,12,4.0
1414764,83953,31,5,13,1.0
2523289,83953,32,0,18,2.0
2060056,83953,33,2,11,2.0
747634,83953,34,5,22,3.0
508343,83953,35,4,17,6.0
1241278,83953,36,3,17,6.0
3252976,83953,37,1,13,5.0
916562,83953,38,4,7,3.0
1747272,83953,39,0,23,3.0
391446,83953,40,5,14,5.0
1512652,83953,41,0,16,2.0
413753,83953,42,6,16,6.0
1336338,83953,43,1,14,2.0
693269,83953,44,0,16,6.0
2712642,83953,45,5,13,5.0
39818,83971,1,6,15,
1087640,83971,2,5,16,6.0
1114213,83971,3,6,21,8.0
2719539,83971,4,3,11,4.0
2039146,83971,5,2,12,6.0
434138,83971,6,5,12,10.0
3175778,83971,7,3,12,5.0
1191195,83971,8,6,11,10.0
240296,83971,9,5,9,6.0
2966101,83971,10,4,21,6.0
1434309,83971,11,0,8,24.0
1827733,83971,12,5,9,5.0
2856608,83971,13,3,9,5.0
1425013,83971,14,2,11,6.0
1033395,83971,15,6,19,18.0
2279945,83971,16,6,22,7.0
3014802,83971,17,6,21,7.0
2959734,83971,18,6,14,7.0
3365969,83971,19,2,21,3.0
913663,83971,20,1,10,6.0
1254460,83971,21,3,10,9.0
503317,83971,22,1,15,5.0
1109082,83971,23,6,12,5.0
2736885,83971,24,6,16,7.0
1994305,83971,25,3,10,4.0
2443666,83971,26,2,15,6.0
3391,83971,27,1,12,6.0
3239586,83971,28,0,12,6.0
702972,83971,29,5,12,5.0
1749914,83971,30,6,13,8.0
3416421,83971,31,5,15,6.0
593317,83971,32,5,10,7.0
2046446,83971,33,5,10,7.0
2826051,83971,34,4,21,6.0
319011,83971,35,1,0,4.0
524331,83971,36,3,21,9.0
2851557,83971,37,3,9,7.0
2871771,83971,38,0,12,4.0
2335804,83971,39,2,20,2.0
2270497,83971,40,0,14,12.0
2364280,83971,41,5,11,5.0
156556,83971,42,6,19,1.0
1907232,83971,43,1,12,9.0
2458698,83971,44,5,11,4.0
3048901,83971,45,4,9,6.0
721942,83971,46,2,9,5.0
2067426,83971,47,0,13,5.0
1332196,83971,48,5,10,5.0
1946378,83971,49,5,11,7.0
1172578,83971,50,0,18,2.0
1904404,83971,51,5,12,5.0
2753446,83971,52,3,10,5.0
2788998,83971,53,1,12,19.0
2903097,83971,54,0,15,6.0
492423,83971,55,3,13,3.0
813440,83971,56,0,12,4.0
824642,83973,1,4,15,
1858512,83973,2,1,12,25.0
1438818,83973,3,5,9,18.0
1364917,83973,4,5,15,21.0
2673165,84020,1,1,9,
1618635,84020,2,6,20,5.0
2443262,84020,3,3,10,4.0
3382887,84020,4,2,13,13.0
317027,84020,5,1,15,13.0
3208813,84020,6,2,16,1.0
1183575,84020,7,5,18,10.0
1700408,84020,8,1,16,3.0
2404715,84020,9,3,20,2.0
2026960,84020,10,0,18,11.0
3263421,84020,11,1,3,1.0
86624,84020,12,3,17,16.0
1457774,84047,1,6,14,
1664091,84047,2,4,21,12.0
446321,84047,3,6,17,16.0
2857281,84047,4,4,20,5.0
43818,84047,5,2,11,12.0
1463067,84047,6,3,12,1.0
69051,84047,7,2,15,13.0
2888309,84047,8,3,15,1.0
954766,84047,9,1,13,5.0
3117206,84047,10,6,14,5.0
303770,84047,11,1,1,2.0
554499,84047,12,5,12,4.0
1056660,84047,13,1,11,3.0
958752,84047,14,5,12,4.0
619023,84047,15,6,21,1.0
2134829,84047,16,3,8,4.0
902675,84047,17,0,12,4.0
417037,84047,18,5,11,5.0
3131438,84047,19,1,21,3.0
1192971,84047,20,6,15,5.0
3052466,84047,21,0,9,1.0
134632,84047,22,3,17,3.0
3128964,84047,23,0,17,4.0
2495152,84047,24,3,12,3.0
2084177,84047,25,5,13,9.0
1753701,84047,26,5,13,7.0
1885218,84047,27,4,21,6.0
2241454,84047,28,3,22,6.0
1959521,84047,29,1,20,5.0
695265,84047,30,6,10,5.0
3225366,84047,31,6,21,7.0
1612170,84047,32,6,11,7.0
1637217,84047,33,3,16,4.0
45557,84047,34,6,13,3.0
64187,84047,35,2,13,3.0
2216494,84047,36,6,11,4.0
3228228,84047,37,1,21,2.0
1863915,84047,38,4,20,3.0
2691135,84047,39,4,18,7.0
1114306,84047,40,0,14,3.0
2149099,84047,41,5,11,12.0
750993,84047,42,6,15,1.0
1366381,84047,43,0,9,1.0
372036,84047,44,3,10,3.0
420169,84047,45,6,18,3.0
71517,84047,46,2,12,3.0
3380689,84047,47,6,6,4.0
355229,84047,48,2,9,3.0
2625699,84047,49,6,12,4.0
2101078,84047,50,3,23,4.0
2207897,84047,51,5,22,2.0
3005881,84047,52,5,20,7.0
1222860,84047,53,0,9,2.0
1164221,84047,54,4,20,4.0
21411,84047,55,4,9,7.0
2594013,84047,56,4,20,7.0
2846280,84047,57,4,20,7.0
1622014,84047,58,2,9,5.0
1765067,84047,59,6,7,4.0
462089,84047,60,3,12,4.0
24012,84047,61,6,8,3.0
1168124,84047,62,1,22,2.0
431140,84047,63,6,16,5.0
2804046,84047,64,1,16,2.0
1394939,84047,65,5,7,4.0
1022605,84047,66,1,23,3.0
2423701,84047,67,4,22,3.0
1121,84047,68,4,22,7.0
2514658,84047,69,1,23,4.0
81182,84047,70,5,9,4.0
1512019,84047,71,2,8,4.0
2378808,84047,72,5,8,3.0
2266670,84047,73,2,8,4.0
1973500,84047,74,6,10,4.0
3321420,84047,75,2,15,3.0
2029545,84047,76,5,10,3.0
2030573,84047,77,2,9,4.0
2273857,84047,78,2,8,7.0
2091850,84047,79,0,11,5.0
647501,84047,80,0,23,0.0
381047,84047,81,4,8,4.0
1337743,84047,82,0,9,3.0
2994680,84058,1,5,21,
1926205,84058,2,3,8,5.0
2901556,84058,3,6,14,3.0
1654189,84058,4,2,22,3.0
366336,84058,5,5,22,3.0
2247895,84058,6,2,18,4.0
2218540,84058,7,3,18,1.0
2219415,84058,8,5,20,2.0
1543424,84058,9,3,16,5.0
170288,84058,10,3,22,0.0
1078205,84058,11,0,22,4.0
19791,84058,12,2,22,2.0
3239174,84058,13,0,17,5.0
3159144,84058,14,2,21,2.0
2477476,84058,15,5,8,3.0
2903513,84058,16,2,7,4.0
2305533,84058,17,3,17,1.0
2699712,84058,18,0,12,4.0
2858795,84058,19,2,7,2.0
3073222,84058,20,3,17,1.0
978033,84058,21,6,8,10.0
50207,84058,22,6,21,7.0
3116586,84058,23,0,21,1.0
1848337,84058,24,6,10,6.0
1415476,84058,25,1,7,2.0
2671473,84058,26,4,11,3.0
2477303,84058,27,2,18,5.0
1515991,84058,28,5,17,3.0
349477,84058,29,1,17,10.0
1092438,84058,30,1,21,0.0
2573793,84058,31,2,11,8.0
3396576,84058,32,4,20,2.0
763754,84058,33,1,19,4.0
1396220,84058,34,2,19,1.0
247007,84058,35,0,12,5.0
2034807,84058,36,3,20,3.0
2338236,84058,37,1,8,5.0
911379,84058,38,4,7,3.0
743959,84058,39,3,7,6.0
1933472,84058,40,3,17,0.0
1259902,84058,41,4,18,1.0
1354666,84058,42,6,18,2.0
2686372,84058,43,2,17,3.0
3173593,84058,44,5,16,3.0
1443895,84058,45,1,17,3.0
38869,84058,46,3,18,2.0
924988,84058,47,5,17,2.0
3377925,84058,48,5,23,7.0
1806942,84058,49,2,15,4.0
1750610,84058,50,6,14,4.0
1123224,84058,51,4,10,5.0
139103,84058,52,0,20,3.0
2077139,84058,53,5,18,5.0
2432727,84058,54,1,7,3.0
360194,84058,55,2,7,1.0
1931151,84058,56,6,14,4.0
1589848,84058,57,1,18,2.0
729274,84058,58,3,22,2.0
914634,84058,59,4,22,1.0
472371,84058,60,1,7,4.0
330938,84058,61,3,22,2.0
1461195,84058,62,0,12,11.0
616682,84058,63,2,15,2.0
1432391,84058,64,4,6,2.0
2319408,84058,65,0,7,3.0
254491,84058,66,1,18,1.0
1589128,84058,67,3,19,2.0
239182,84058,68,5,7,9.0
118273,84058,69,5,8,14.0
2891300,84058,70,3,7,5.0
1933568,84058,71,5,21,2.0
1134835,84058,72,0,8,2.0
2009761,84058,73,5,7,5.0
728453,84058,74,6,15,1.0
2183926,84058,75,2,17,3.0
3137535,84058,76,3,22,1.0
853706,84058,77,1,17,5.0
1824615,84058,78,5,8,4.0
1597091,84058,79,1,16,3.0
364364,84058,80,3,7,2.0
2222281,84058,81,0,14,4.0
3220309,84058,82,4,15,4.0
641371,84058,83,1,7,4.0
3355085,84058,84,1,19,0.0
2750493,84058,85,6,20,5.0
1495120,84058,86,2,17,3.0
2615108,84058,87,6,21,4.0
2937555,84058,88,2,6,3.0
490090,84058,89,4,8,2.0
3099704,84058,90,6,19,2.0
1928586,84058,91,1,6,2.0
2296247,84058,92,4,6,3.0
2412703,84058,93,6,21,2.0
2742172,84058,94,3,9,4.0
1254077,84058,95,6,16,10.0
1719380,84058,96,3,8,4.0
1950846,84058,97,5,9,2.0
1064144,84058,98,0,21,2.0
844930,84058,99,3,7,3.0
529053,84058,100,6,11,3.0
938958,84073,1,0,14,
1667484,84073,2,6,12,13.0
989051,84073,3,6,11,14.0
282149,84073,4,1,0,30.0
441429,84073,5,6,11,12.0
563317,84073,6,6,12,21.0
1213732,84073,7,5,1,27.0
1755370,84073,8,4,7,30.0
1323169,84073,9,6,11,9.0
1505005,84073,10,0,9,15.0
690201,84073,11,0,10,14.0
1659649,84073,12,0,11,7.0
1572668,84073,13,2,21,16.0
101758,84073,14,2,22,0.0
1953374,84073,15,0,12,12.0
1191503,84073,16,0,12,7.0
1633710,84073,17,6,12,13.0
3314134,84073,18,4,17,12.0
3169365,84073,19,0,22,10.0
844774,84073,20,0,22,0.0
578406,84086,1,1,11,
2252023,84086,2,1,16,7.0
3128736,84086,3,2,11,8.0
1954376,84086,4,1,18,13.0
28242,84086,5,1,16,7.0
204854,84086,6,0,15,6.0
589822,84086,7,1,13,8.0
2063691,84086,8,0,17,27.0
2797203,84086,9,1,17,1.0
2472581,84086,10,2,18,8.0
864209,84086,11,0,13,12.0
3204822,84086,12,0,20,7.0
1791956,84086,13,1,17,8.0
3147991,84086,14,0,13,6.0
2402149,84086,15,2,14,16.0
2266065,84086,16,2,19,7.0
148138,84086,17,2,21,0.0
2018985,84086,18,0,14,5.0
2768636,84086,19,2,22,2.0
328653,84086,20,6,15,4.0
134927,84086,21,1,20,9.0
511769,84086,22,2,9,8.0
2561849,84086,23,0,10,19.0
1203028,84086,24,2,16,23.0
2324983,84086,25,1,13,6.0
441943,84086,26,1,14,7.0
3106121,84086,27,1,19,21.0
1131298,84086,28,0,16,6.0
1066072,84086,29,1,17,8.0
812306,84086,30,2,12,8.0
388410,84086,31,1,12,13.0
1490782,84086,32,1,16,7.0
376744,84086,33,1,15,7.0
1514071,84086,34,0,15,6.0
27794,84086,35,1,15,8.0
883931,84086,36,1,23,28.0
1714724,84086,37,1,14,21.0
403493,84086,38,0,21,6.0
178352,84102,1,0,14,
2179149,84102,2,0,11,7.0
1914378,84102,3,6,16,6.0
1761134,84102,4,0,11,1.0
212185,84102,5,6,9,6.0
707955,84114,1,1,7,
2627939,84114,2,1,7,7.0
1092812,84114,3,2,6,30.0
247247,84114,4,5,8,3.0
848817,84114,5,0,12,2.0
174474,84114,6,3,7,3.0
2549517,84114,7,0,10,4.0
2770437,84114,8,3,13,10.0
1727047,84114,9,1,8,5.0
2616202,84114,10,5,8,11.0
2661353,84114,11,4,13,20.0
1859630,84114,12,6,16,2.0
26295,84114,13,6,9,7.0
2982037,84114,14,6,15,7.0
1045210,84114,15,6,12,7.0
1726053,84114,16,0,13,15.0
3274853,84114,17,6,16,6.0
2912040,84114,18,6,14,7.0
99117,84114,19,5,16,6.0
394699,84114,20,4,15,6.0
3269985,84114,21,1,17,11.0
517489,84114,22,6,10,5.0
140046,84114,23,4,10,5.0
3403954,84114,24,0,13,3.0
2925443,84114,25,5,9,5.0
2079337,84114,26,1,14,3.0
24453,84114,27,6,15,5.0
1780890,84114,28,3,17,4.0
1373005,84114,29,6,11,3.0
605756,84114,30,6,14,7.0
51232,84114,31,6,8,7.0
3023460,84114,32,2,18,3.0
2560109,84114,33,0,10,5.0
2458332,84114,34,6,10,6.0
887127,84114,35,0,11,1.0
2762368,84114,36,4,17,11.0
1595723,84114,37,2,13,5.0
1911573,84114,38,4,7,2.0
2399104,84114,39,0,13,3.0
656199,84114,40,5,7,5.0
3235427,84114,41,6,14,1.0
2482886,84114,42,1,12,2.0
2636206,84114,43,6,8,5.0
2771104,84114,44,3,8,11.0
1112709,84114,45,0,8,18.0
1271513,84175,1,0,11,
502278,84175,2,1,11,8.0
2336508,84175,3,1,12,7.0
1868742,84175,4,1,13,30.0
2150202,84175,5,1,15,7.0
159600,84175,6,3,17,2.0
50687,84175,7,1,23,5.0
2673339,84175,8,1,12,7.0
2250803,84175,9,4,14,3.0
3225560,84175,10,3,13,13.0
595647,84175,11,3,12,7.0
2276422,84175,12,2,23,6.0
810965,84175,13,3,22,8.0
1688171,84175,14,0,23,4.0
3418954,84175,15,0,10,7.0
587367,84175,16,6,9,20.0
511659,84175,17,1,12,2.0
2352720,84175,18,5,23,4.0
270332,84175,19,0,14,16.0
1636104,84175,20,3,14,17.0
2320679,84198,1,5,14,
725320,84198,2,5,14,0.0
1720193,84198,3,1,13,17.0
1031362,84198,4,5,10,4.0
2163679,84198,5,2,15,4.0
748313,84198,6,1,14,13.0
2875302,84198,7,2,10,15.0
1742530,84198,8,2,13,14.0
32259,84198,9,4,11,16.0
622967,84198,10,2,11,30.0
1610626,84198,11,1,10,13.0
752173,84198,12,2,12,8.0
349917,84198,13,2,15,14.0
2690042,84198,14,2,13,14.0
705785,84198,15,1,10,13.0
2604674,84198,16,1,17,0.0
2479003,84198,17,2,17,15.0
3375144,84198,18,3,13,8.0
863615,84198,19,1,10,5.0
1107261,84198,20,2,13,8.0
2538962,84198,21,1,12,6.0
1033713,84198,22,2,15,8.0
167163,84225,1,6,13,
2535573,84225,2,1,0,2.0
3350137,84225,3,2,16,1.0
2124180,84225,4,5,16,10.0
854598,84225,5,1,19,3.0
2894990,84225,6,5,16,4.0
2270278,84225,7,1,20,3.0
3220651,84225,8,1,21,0.0
2196131,84225,9,4,8,3.0
2177991,84225,10,5,18,1.0
127401,84225,11,6,10,1.0
1185648,84225,12,2,17,3.0
441350,84225,13,6,18,4.0
2743188,84225,14,3,17,4.0
1361709,84225,15,6,15,3.0
324571,84225,16,6,12,7.0
3269758,84225,17,2,13,3.0
597945,84225,18,0,9,5.0
970557,84225,19,1,8,1.0
1239481,84225,20,5,19,4.0
400064,84225,21,5,19,7.0
1236625,84225,22,2,19,4.0
379277,84225,23,1,19,6.0
1767591,84225,24,3,10,2.0
2909942,84225,25,2,16,6.0
1608554,84225,26,0,20,5.0
90512,84225,27,2,14,23.0
2579813,84225,28,6,7,11.0
271907,84225,29,5,15,13.0
1454294,84225,30,4,18,13.0
588065,84225,31,2,20,5.0
1537112,84225,32,2,15,21.0
1469598,84225,33,3,15,1.0
2351652,84225,34,6,7,30.0
1762549,84225,35,4,12,5.0
1490617,84225,36,1,9,11.0
2403783,84225,37,1,14,7.0
802941,84225,38,1,19,0.0
3122683,84225,39,0,15,6.0
768176,84225,40,0,15,7.0
755290,84225,41,4,19,11.0
223301,84225,42,1,17,11.0
3255803,84225,43,3,17,2.0
3186471,84225,44,0,20,11.0
1016152,84225,45,4,16,30.0
1060406,84270,1,0,10,
1353959,84270,2,0,17,7.0
2938336,84270,3,0,21,28.0
2993710,84270,4,2,20,23.0
1859746,84270,5,6,16,25.0
1221740,84270,6,0,16,8.0
484534,84270,7,3,17,24.0
3275989,84270,8,0,15,25.0
2263510,84270,9,6,16,13.0
3229981,84270,10,4,19,19.0
2213213,84270,11,5,16,8.0
1432149,84270,12,6,19,22.0
1230531,84270,13,2,18,30.0
570237,84270,14,0,10,5.0
2577926,84270,15,1,13,8.0
3066289,84270,16,0,16,13.0
2058044,84270,17,0,16,7.0
2490225,84270,18,2,16,9.0
2906644,84270,19,0,17,12.0
387918,84270,20,1,12,22.0
1862168,84270,21,6,13,12.0
2683184,84270,22,1,19,2.0
1963050,84270,23,0,6,13.0
1218241,84270,24,0,16,14.0
228768,84300,1,2,10,
421587,84300,2,3,12,1.0
327682,84300,3,5,12,9.0
2212206,84300,4,0,15,2.0
2827438,84300,5,4,12,4.0
1370172,84300,6,5,7,1.0
936676,84300,7,3,14,5.0
1215845,84300,8,1,19,12.0
1954252,84300,9,4,11,24.0
2813239,84300,10,4,22,7.0
1478125,84300,11,3,16,6.0
880043,84300,12,4,18,8.0
756241,84300,13,0,10,3.0
223634,84300,14,0,15,7.0
2748429,84300,15,0,12,14.0
2406347,84300,16,0,16,7.0
549898,84300,17,6,9,6.0
449570,84300,18,4,12,5.0
2185789,84300,19,0,8,3.0
140541,84300,20,6,23,6.0
2685534,84300,21,0,9,8.0
155973,84300,22,5,18,5.0
70791,84300,23,0,10,9.0
1169058,84300,24,3,10,3.0
1101968,84300,25,6,22,3.0
352250,84300,26,5,14,6.0
1829700,84300,27,6,14,1.0
611258,84300,28,0,10,8.0
3290531,84300,29,6,12,6.0
2246044,84300,30,0,8,1.0
784751,84300,31,3,22,3.0
3179074,84300,32,6,11,3.0
702367,84300,33,4,18,5.0
1651052,84300,34,5,21,1.0
1088430,84300,35,2,21,4.0
2963207,84300,36,6,13,4.0
1892900,84300,37,0,10,1.0
1035632,84300,38,5,23,5.0
2658419,84300,39,6,17,1.0
1611311,84300,40,1,23,2.0
1811691,84300,41,0,10,27.0
2751603,84300,42,0,14,7.0
2273471,84300,43,4,10,4.0
49140,84300,44,6,8,9.0
3414677,84300,45,6,8,7.0
1282782,84300,46,5,15,6.0
2697535,84300,47,2,19,4.0
3044729,84300,48,1,8,6.0
2097122,84300,49,3,16,2.0
2724518,84300,50,1,12,5.0
1126046,84300,51,6,12,12.0
578607,84300,52,1,23,2.0
1536252,84300,53,0,16,6.0
321636,84300,54,5,20,5.0
1628527,84300,55,0,11,2.0
2614452,84300,56,1,10,8.0
2269028,84300,57,3,16,2.0
3297434,84300,58,5,20,2.0
3149957,84300,59,0,12,9.0
2802656,84300,60,2,20,2.0
2810541,84300,61,6,22,4.0
1092875,84300,62,6,9,7.0
2103223,84300,63,1,22,2.0
3229764,84300,64,6,12,5.0
3084877,84373,1,4,0,
3079164,84373,2,3,22,27.0
1898571,84373,3,1,12,30.0
674221,84373,4,2,23,30.0
2776407,84373,5,4,14,30.0
847828,84373,6,5,15,29.0
1992483,84373,7,6,12,29.0
2904865,84373,8,6,21,21.0
592637,84373,9,4,9,30.0
2513663,84373,10,6,16,30.0
1881437,84373,11,2,15,17.0
1652152,84374,1,1,17,
3296677,84374,2,1,8,30.0
848614,84374,3,4,17,17.0
2673093,84374,4,0,12,24.0
873090,84374,5,1,19,8.0
3371671,84374,6,3,16,9.0
712408,84374,7,1,14,19.0
2789675,84374,8,3,17,9.0
2033182,84374,9,3,16,14.0
46574,84374,10,2,17,13.0
2501299,84374,11,6,17,4.0
2173802,84374,12,0,11,8.0
1610897,84374,13,2,14,9.0
2171359,84374,14,0,7,12.0
1652483,84374,15,4,12,11.0
2755286,84374,16,4,16,14.0
103477,84374,17,6,7,30.0
489912,84374,18,1,7,2.0
340875,84374,19,3,18,2.0
446072,84374,20,6,6,17.0
427442,84374,21,6,11,7.0
1244115,84374,22,0,11,8.0
2624471,84374,23,6,13,13.0
2702512,84374,24,6,16,28.0
2011972,84374,25,2,18,30.0
1945632,84374,26,4,17,9.0
1508842,84380,1,0,16,
814628,84380,2,6,13,6.0
146874,84380,3,0,11,8.0
1081381,84380,4,0,23,7.0
2684580,84380,5,6,15,6.0
